2026-02-16 20:31:33,043 | TRANSPORT_LAYER      | INFO     | Transport layer initializated
2026-02-16 20:31:33,167 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,167 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:31:33,167 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,167 | TRANSPORT_LAYER      | INFO     | Data received: b':', with length: 1, from the connection: 1
2026-02-16 20:31:33,167 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,168 | TRANSPORT_LAYER      | INFO     | Data received: b' ', with length: 1, from the connection: 1
2026-02-16 20:31:33,168 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,168 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:31:33,168 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,168 | TRANSPORT_LAYER      | INFO     | Data received: b'H', with length: 1, from the connection: 1
2026-02-16 20:31:33,168 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,168 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:31:33,168 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,168 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:31:33,168 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,168 | TRANSPORT_LAYER      | INFO     | Data received: b'P', with length: 1, from the connection: 1
2026-02-16 20:31:33,169 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,169 | TRANSPORT_LAYER      | INFO     | Data received: b'_', with length: 1, from the connection: 1
2026-02-16 20:31:33,169 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,169 | TRANSPORT_LAYER      | INFO     | Data received: b'P', with length: 1, from the connection: 1
2026-02-16 20:31:33,169 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,169 | TRANSPORT_LAYER      | INFO     | Data received: b'R', with length: 1, from the connection: 1
2026-02-16 20:31:33,169 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,169 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:31:33,169 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,169 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:31:33,169 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,170 | TRANSPORT_LAYER      | INFO     | Data received: b'E', with length: 1, from the connection: 1
2026-02-16 20:31:33,170 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,170 | TRANSPORT_LAYER      | INFO     | Data received: b'C', with length: 1, from the connection: 1
2026-02-16 20:31:33,170 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,170 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:31:33,170 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,170 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-16 20:31:33,170 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,170 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:31:33,170 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,171 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-16 20:31:33,171 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,171 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:31:33,171 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,171 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-16 20:31:33,171 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,171 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:31:33,172 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,172 | TRANSPORT_LAYER      | INFO     | Data received: b'\x02', with length: 1, from the connection: 1
2026-02-16 20:31:33,172 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,172 | TRANSPORT_LAYER      | INFO     | Data received: b'\x03', with length: 1, from the connection: 1
2026-02-16 20:31:33,172 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,172 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:31:33,173 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,173 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:31:33,174 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,174 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:31:33,174 | PROTECTION_LAYER     | INFO     | Available modules: ['TRANSPARENT_PROTECTION', 'HTTP_PROTECTION']
2026-02-16 20:31:33,174 | PROTECTION_LAYER     | INFO     | Selected module: {'SELECTED_MODULE': 'HTTP_PROTECTION'}
2026-02-16 20:31:33,174 | TRANSPORT_TCP_IP     | INFO     | Sending data to the connection
2026-02-16 20:31:33,175 | TRANSPORT_TCP_IP     | INFO     | Data sended successfully: 35
2026-02-16 20:31:33,274 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:33,276 | TRANSPORT_TCP_IP     | INFO     | Total new data append: 35
2026-02-16 20:31:33,284 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,285 | TRANSPORT_LAYER      | INFO     | Data received: b'{', with length: 1, from the connection: 1
2026-02-16 20:31:33,285 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,285 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:31:33,285 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,285 | TRANSPORT_LAYER      | INFO     | Data received: b'M', with length: 1, from the connection: 1
2026-02-16 20:31:33,285 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,285 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:31:33,285 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,285 | TRANSPORT_LAYER      | INFO     | Data received: b'D', with length: 1, from the connection: 1
2026-02-16 20:31:33,285 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,286 | TRANSPORT_LAYER      | INFO     | Data received: b'U', with length: 1, from the connection: 1
2026-02-16 20:31:33,286 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,286 | TRANSPORT_LAYER      | INFO     | Data received: b'L', with length: 1, from the connection: 1
2026-02-16 20:31:33,286 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,286 | TRANSPORT_LAYER      | INFO     | Data received: b'E', with length: 1, from the connection: 1
2026-02-16 20:31:33,286 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,286 | TRANSPORT_LAYER      | INFO     | Data received: b'_', with length: 1, from the connection: 1
2026-02-16 20:31:33,286 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,286 | TRANSPORT_LAYER      | INFO     | Data received: b'C', with length: 1, from the connection: 1
2026-02-16 20:31:33,286 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,286 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:31:33,286 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,287 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-16 20:31:33,287 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,287 | TRANSPORT_LAYER      | INFO     | Data received: b'F', with length: 1, from the connection: 1
2026-02-16 20:31:33,287 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,287 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-16 20:31:33,287 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,287 | TRANSPORT_LAYER      | INFO     | Data received: b'G', with length: 1, from the connection: 1
2026-02-16 20:31:33,287 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,287 | TRANSPORT_LAYER      | INFO     | Data received: b'U', with length: 1, from the connection: 1
2026-02-16 20:31:33,287 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,287 | TRANSPORT_LAYER      | INFO     | Data received: b'R', with length: 1, from the connection: 1
2026-02-16 20:31:33,287 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,288 | TRANSPORT_LAYER      | INFO     | Data received: b'A', with length: 1, from the connection: 1
2026-02-16 20:31:33,288 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,288 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-16 20:31:33,288 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,288 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-16 20:31:33,288 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,288 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-16 20:31:33,288 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,288 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-16 20:31:33,288 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,288 | TRANSPORT_LAYER      | INFO     | Data received: b'S', with length: 1, from the connection: 1
2026-02-16 20:31:33,289 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,289 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-16 20:31:33,289 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,289 | TRANSPORT_LAYER      | INFO     | Data received: b':', with length: 1, from the connection: 1
2026-02-16 20:31:33,289 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,289 | TRANSPORT_LAYER      | INFO     | Data received: b' ', with length: 1, from the connection: 1
2026-02-16 20:31:33,289 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,289 | TRANSPORT_LAYER      | INFO     | Data received: b'{', with length: 1, from the connection: 1
2026-02-16 20:31:33,289 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,289 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-16 20:31:33,289 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,289 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-16 20:31:33,290 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,290 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:31:33,290 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,290 | TRANSPORT_LAYER      | INFO     | Data received: b'\x02', with length: 1, from the connection: 1
2026-02-16 20:31:33,290 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,290 | TRANSPORT_LAYER      | INFO     | Data received: b'\x03', with length: 1, from the connection: 1
2026-02-16 20:31:33,290 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,290 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:31:33,290 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,290 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:31:33,290 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-16 20:31:33,291 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-16 20:31:33,291 | PROTECTION_LAYER     | INFO     | Personalized settings received
2026-02-16 20:31:33,291 | HTTP_PROTECTION      | INFO     | Module configurated
2026-02-16 20:31:33,292 | HTTP_PROTECTION      | INFO     | Starting read data routine
2026-02-16 20:31:33,292 | HTTP_PROTECTION      | INFO     | Module initializated
2026-02-16 20:31:33,292 | PROTECTION_LAYER     | INFO     | Module loaded: <class 'shared.communication_architecture.layers.protection.modules.http.ProtectionModule'>, with configurations: <configurations.classes.configurations.Configurations object at 0x71ebab73df40>, and started
2026-02-16 20:31:33,292 | PROTECTION_LAYER     | INFO     | Module loaded
2026-02-16 20:31:33,391 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:33,392 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:33,503 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:33,614 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:33,725 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:33,836 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:33,950 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:33,973 | SECURITY_LAYER       | INFO     | Security layer initializated
2026-02-16 20:31:33,974 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:33,974 | SECURITY_LAYER       | INFO     | Negotiating security layer with role: PASSIVE, with the connection: 1
2026-02-16 20:31:33,974 | PROTECTION_LAYER     | INFO     | Sendind data: 69, to the connection: 1
2026-02-16 20:31:33,974 | TRANSPORT_TCP_IP     | INFO     | Sending data to the connection
2026-02-16 20:31:33,975 | TRANSPORT_TCP_IP     | INFO     | Data sended successfully: 275
2026-02-16 20:31:34,062 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:34,075 | PROTECTION_LAYER     | INFO     | Data readed: b'', with length: 0
2026-02-16 20:31:34,085 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,108 | TRANSPORT_TCP_IP     | INFO     | Total new data append: 255
2026-02-16 20:31:34,113 | TRANSPORT_TCP_IP     | INFO     | Total new data append: 1186
2026-02-16 20:31:34,174 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-16 20:31:34,184 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1441
2026-02-16 20:31:34,184 | TRANSPORT_LAYER      | INFO     | Data received: b'POST /api/v1/sync HTTP/1.1\r\nHost: google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36\r\nContent-Type: application/octet-stream\r\nContent-Length: 49\r\nConnection: keep-alive\r\n\r\n{"SELECTED_MODULE": "SECURITY_TRANSPARENT"}\x01\x02\x03\x01\x01\x01POST /api/v1/sync HTTP/1.1\r\nHost: google.com\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36\r\nContent-Type: application/octet-stream\r\nContent-Length: 979\r\nConnection: keep-alive\r\n\r\n{"MODULE_CONFIGURATIONS": {"PRIVATE_ENCRYPTION_KEY": {"SYSTEM_NAME": "PRIVATE_ENCRYPTION_KEY", "SYMBOLIC_NAME": "Private encryption key", "DESCRIPTION": "This setting specify the private key to decrypt the received data", "VALUE": {"DATA_TYPE": "bytes", "VALUE": "*****", "MAXIMUM_LENGTH": null, "MINIMUM_LENGTH": null, "MAXIMUM_SIZE": null, "MINIMUM_SIZE": null, "POSSIBLE_VALUES": null, "REGULAR_EXPRESSION": null, "DATA_CLASS": true, "__type__": "PrimitiveData"}, "OPTIONAL": false, "PRIVATE": true}, "PUBLIC_ENCRYPTION_KEY": {"SYSTEM_NAME": "PUBLIC_ENCRYPTION_KEY", "SYMBOLIC_NAME": "Public encryption key", "DESCRIPTION": "This setting specify the public key to encrypt the sended data", "VALUE": {"DATA_TYPE": "bytes", "VALUE": null, "MAXIMUM_LENGTH": null, "MINIMUM_LENGTH": null, "MAXIMUM_SIZE": null, "MINIMUM_SIZE": null, "POSSIBLE_VALUES": null, "REGULAR_EXPRESSION": null, "DATA_CLASS": true, "__type__": "PrimitiveData"}, "OPTIONAL": false, "PRIVATE": false}}}\x01\x02\x03\x01\x01\x01', with length: 1441, from the connection: 1
2026-02-16 20:31:34,185 | HTTP_PROTECTION      | INFO     | Readed data from tne transport layer: 1441
2026-02-16 20:31:34,185 | HTTP_PROTECTION      | INFO     | Paquete extraído exitosamente: 49 bytes
2026-02-16 20:31:34,185 | HTTP_PROTECTION      | INFO     | Paquete extraído exitosamente: 979 bytes
2026-02-16 20:31:34,186 | PROTECTION_LAYER     | INFO     | Data readed: b'', with length: 0
2026-02-16 20:31:34,197 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,197 | PROTECTION_LAYER     | INFO     | Data readed: b'{', with length: 1
2026-02-16 20:31:34,197 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,198 | PROTECTION_LAYER     | INFO     | Data readed: b'"', with length: 1
2026-02-16 20:31:34,198 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,198 | PROTECTION_LAYER     | INFO     | Data readed: b'S', with length: 1
2026-02-16 20:31:34,198 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,198 | PROTECTION_LAYER     | INFO     | Data readed: b'E', with length: 1
2026-02-16 20:31:34,199 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,199 | PROTECTION_LAYER     | INFO     | Data readed: b'L', with length: 1
2026-02-16 20:31:34,199 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,199 | PROTECTION_LAYER     | INFO     | Data readed: b'E', with length: 1
2026-02-16 20:31:34,199 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,200 | PROTECTION_LAYER     | INFO     | Data readed: b'C', with length: 1
2026-02-16 20:31:34,200 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,200 | PROTECTION_LAYER     | INFO     | Data readed: b'T', with length: 1
2026-02-16 20:31:34,200 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,201 | PROTECTION_LAYER     | INFO     | Data readed: b'E', with length: 1
2026-02-16 20:31:34,201 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,201 | PROTECTION_LAYER     | INFO     | Data readed: b'D', with length: 1
2026-02-16 20:31:34,201 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,201 | PROTECTION_LAYER     | INFO     | Data readed: b'_', with length: 1
2026-02-16 20:31:34,201 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,202 | PROTECTION_LAYER     | INFO     | Data readed: b'M', with length: 1
2026-02-16 20:31:34,202 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,202 | PROTECTION_LAYER     | INFO     | Data readed: b'O', with length: 1
2026-02-16 20:31:34,202 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,203 | PROTECTION_LAYER     | INFO     | Data readed: b'D', with length: 1
2026-02-16 20:31:34,203 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,203 | PROTECTION_LAYER     | INFO     | Data readed: b'U', with length: 1
2026-02-16 20:31:34,203 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,203 | PROTECTION_LAYER     | INFO     | Data readed: b'L', with length: 1
2026-02-16 20:31:34,203 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,204 | PROTECTION_LAYER     | INFO     | Data readed: b'E', with length: 1
2026-02-16 20:31:34,204 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
2026-02-16 20:31:34,204 | PROTECTION_LAYER     | INFO     | Data readed: b'"', with length: 1
2026-02-16 20:31:34,204 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: 1, and timeout: 30
